Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Venezuela,Money Supply M0,1993-01-31T00:00:00,0.003,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-02-28T00:00:00,0.003,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-03-31T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-04-30T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-05-31T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-06-30T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-07-31T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-08-31T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-09-30T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-10-31T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-11-30T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1993-12-31T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1994-01-31T00:00:00,0.003,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1994-02-28T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1994-03-31T00:00:00,0.005,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1994-04-30T00:00:00,0.005,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1994-05-31T00:00:00,0.004,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1994-06-30T00:00:00,0.005,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1994-07-31T00:00:00,0.005,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
Venezuela,Money Supply M0,1994-08-31T00:00:00,0.005,Monthly,VENEZUELAMONSUPM0,2018-12-04T14:23:00
